<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,D,20190516,00:00:00,1243.6900000,1266.6300000,1243.6300000,1261.3300000,956413240
RI.RTSI,D,20190517,00:00:00,1256.1000000,1259.3100000,1252.0200000,1254.6800000,629392187
RI.RTSI,D,20190520,00:00:00,1255.8300000,1263.7200000,1252.2900000,1256.2200000,529961706
RI.RTSI,D,20190521,00:00:00,1259.1400000,1281.1200000,1256.1000000,1279.1200000,875290388
RI.RTSI,D,20190522,00:00:00,1281.3500000,1296.8500000,1276.2000000,1292.7900000,703801885
RI.RTSI,D,20190523,00:00:00,1285.8900000,1287.1200000,1269.5000000,1275.4200000,769154846
RI.RTSI,D,20190524,00:00:00,1274.0800000,1290.8000000,1274.0800000,1279.1100000,742060493
RI.RTSI,D,20190527,00:00:00,1281.7900000,1288.1200000,1279.1200000,1288.1200000,365436642
RI.RTSI,D,20190528,00:00:00,1288.3900000,1289.6100000,1264.8600000,1271.1500000,1529845599
RI.RTSI,D,20190529,00:00:00,1267.2600000,1277.7700000,1262.1300000,1275.9200000,753065783
RI.RTSI,D,20190530,00:00:00,1285.1000000,1291.1100000,1280.6900000,1286.5200000,725051565
RI.RTSI,D,20190531,00:00:00,1277.9000000,1288.3100000,1268.2900000,1287.0900000,685108065
RI.RTSI,D,20190603,00:00:00,1280.9200000,1323.0600000,1273.6200000,1315.2200000,1498401611
RI.RTSI,D,20190604,00:00:00,1314.4000000,1321.3900000,1299.0600000,1307.5500000,1080328297
RI.RTSI,D,20190605,00:00:00,1309.9600000,1314.2900000,1300.1100000,1303.3500000,691610157
RI.RTSI,D,20190606,00:00:00,1302.5700000,1321.2300000,1301.0500000,1319.8500000,779142113
RI.RTSI,D,20190607,00:00:00,1326.7400000,1330.4100000,1320.4800000,1325.9500000,833682186
RI.RTSI,D,20190610,00:00:00,1328.9800000,1337.6300000,1326.9400000,1335.7100000,719915924
RI.RTSI,D,20190611,00:00:00,1322.7600000,1347.8300000,1322.4200000,1343.3300000,971772793
RI.RTSI,D,20190613,00:00:00,1339.9200000,1346.9800000,1332.7200000,1346.9800000,889806448
RI.RTSI,D,20190614,00:00:00,1344.5400000,1356.0600000,1341.0500000,1341.0500000,707877367
RI.RTSI,D,20190617,00:00:00,1339.7800000,1351.0400000,1336.3200000,1340.9000000,682123904
RI.RTSI,D,20190618,00:00:00,1337.8600000,1359.6300000,1334.5600000,1359.2300000,721458951
RI.RTSI,D,20190619,00:00:00,1365.0500000,1366.4900000,1353.8700000,1361.1400000,623918513
RI.RTSI,D,20190620,00:00:00,1362.5200000,1391.7200000,1362.5200000,1391.2100000,1132627813
RI.RTSI,D,20190621,00:00:00,1390.8600000,1390.8600000,1365.4800000,1375.0200000,707843624
RI.RTSI,D,20190624,00:00:00,1381.9700000,1389.5200000,1380.9200000,1387.0600000,487577700
RI.RTSI,D,20190625,00:00:00,1389.4100000,1392.9000000,1373.1500000,1380.8700000,551333370
RI.RTSI,D,20190626,00:00:00,1380.5500000,1388.9300000,1376.8900000,1386.6300000,615524233
RI.RTSI,D,20190627,00:00:00,1386.3800000,1396.1900000,1380.8800000,1388.0700000,600824742
RI.RTSI,D,20190628,00:00:00,1388.1300000,1393.6300000,1380.0600000,1380.5200000,661808290
RI.RTSI,D,20190701,00:00:00,1387.8700000,1409.7600000,1387.2300000,1401.6400000,878694126
RI.RTSI,D,20190702,00:00:00,1402.2600000,1405.4000000,1391.0800000,1398.2600000,557850247
RI.RTSI,D,20190703,00:00:00,1397.3700000,1402.4500000,1389.4700000,1401.5200000,715328071
RI.RTSI,D,20190704,00:00:00,1402.9100000,1411.5300000,1399.2200000,1411.5300000,740028213
RI.RTSI,D,20190705,00:00:00,1411.9500000,1412.9700000,1397.2900000,1398.7500000,692040578
RI.RTSI,D,20190708,00:00:00,1389.9800000,1399.5500000,1384.0500000,1399.5500000,638876176
RI.RTSI,D,20190709,00:00:00,1395.3100000,1399.1600000,1390.7000000,1394.8600000,555530358
RI.RTSI,D,20190710,00:00:00,1392.0000000,1409.4300000,1386.1500000,1407.6400000,734638250
RI.RTSI,D,20190711,00:00:00,1410.2400000,1413.8200000,1391.5500000,1398.8800000,708157981
RI.RTSI,D,20190712,00:00:00,1397.9700000,1398.5500000,1379.5000000,1387.8700000,609448737
RI.RTSI,D,20190715,00:00:00,1393.1500000,1396.6700000,1385.3000000,1386.5200000,623494004
RI.RTSI,D,20190716,00:00:00,1384.5300000,1385.1800000,1372.7600000,1382.0900000,660055677
RI.RTSI,D,20190717,00:00:00,1357.0900000,1367.0400000,1354.1100000,1361.5800000,649288688
RI.RTSI,D,20190718,00:00:00,1354.3000000,1359.4300000,1348.9500000,1349.7600000,483807065
RI.RTSI,D,20190719,00:00:00,1359.4400000,1365.8800000,1350.3300000,1350.6900000,494765691
RI.RTSI,D,20190722,00:00:00,1349.1200000,1353.4100000,1341.1700000,1341.1700000,528142040
RI.RTSI,D,20190723,00:00:00,1341.5400000,1351.0800000,1338.9400000,1345.4800000,539754507
RI.RTSI,D,20190724,00:00:00,1350.0100000,1351.3100000,1336.9400000,1339.6200000,537615474
RI.RTSI,D,20190725,00:00:00,1333.5700000,1362.3000000,1326.4800000,1346.9100000,1093402003
RI.RTSI,D,20190726,00:00:00,1343.8900000,1361.9400000,1342.5300000,1348.3000000,1163520340
RI.RTSI,D,20190729,00:00:00,1350.1100000,1355.5800000,1346.2600000,1353.6100000,541607948
RI.RTSI,D,20190730,00:00:00,1357.6800000,1358.0900000,1349.0000000,1352.8900000,614546211
RI.RTSI,D,20190731,00:00:00,1358.0700000,1364.8400000,1352.6800000,1360.0400000,727819063
RI.RTSI,D,20190801,00:00:00,1350.4600000,1352.7200000,1339.5400000,1346.4000000,636984258
RI.RTSI,D,20190802,00:00:00,1325.4800000,1325.4800000,1290.1200000,1293.1900000,989041414
RI.RTSI,D,20190805,00:00:00,1287.1100000,1295.0100000,1279.2900000,1282.2900000,768157289
RI.RTSI,D,20190806,00:00:00,1276.2200000,1300.7700000,1276.1000000,1294.5000000,729122162
RI.RTSI,D,20190807,00:00:00,1294.9400000,1306.5300000,1280.4200000,1284.9100000,747780884
RI.RTSI,D,20190808,00:00:00,1298.7700000,1308.8000000,1298.7700000,1303.8000000,608974644
RI.RTSI,D,20190809,00:00:00,1306.0500000,1307.7300000,1289.0800000,1289.4700000,499283919
RI.RTSI,D,20190812,00:00:00,1296.6900000,1302.0400000,1287.4700000,1294.1200000,434545430
RI.RTSI,D,20190813,00:00:00,1294.9500000,1306.4600000,1277.6800000,1297.8500000,698087185
RI.RTSI,D,20190814,00:00:00,1302.8800000,1304.4700000,1255.7900000,1259.6800000,710725633
RI.RTSI,D,20190815,00:00:00,1260.7600000,1268.6100000,1241.1200000,1250.1300000,720143112
RI.RTSI,D,20190816,00:00:00,1257.3000000,1261.0900000,1239.8100000,1239.8100000,523404635
RI.RTSI,D,20190819,00:00:00,1245.3900000,1253.3400000,1233.1900000,1247.5300000,620752231
RI.RTSI,D,20190820,00:00:00,1248.3900000,1265.2200000,1245.8500000,1264.5900000,628296792
RI.RTSI,D,20190821,00:00:00,1267.5400000,1281.8000000,1262.7400000,1280.1900000,542367033
RI.RTSI,D,20190822,00:00:00,1280.9800000,1288.2800000,1276.1700000,1282.6300000,577293610
RI.RTSI,D,20190823,00:00:00,1286.4500000,1288.4900000,1267.6200000,1268.4500000,595346131
RI.RTSI,D,20190826,00:00:00,1265.4000000,1276.2400000,1260.4500000,1268.2500000,380689141
RI.RTSI,D,20190827,00:00:00,1269.3500000,1269.9800000,1248.3200000,1258.6000000,1028576374
RI.RTSI,D,20190828,00:00:00,1260.4500000,1267.4100000,1250.8700000,1266.7100000,654565429
RI.RTSI,D,20190829,00:00:00,1264.8000000,1284.9400000,1261.9700000,1284.9400000,706929245
RI.RTSI,D,20190830,00:00:00,1285.5400000,1297.6800000,1284.8500000,1293.3200000,820237104
RI.RTSI,D,20190902,00:00:00,1293.9000000,1310.6300000,1292.8600000,1309.2200000,674062004
RI.RTSI,D,20190903,00:00:00,1306.7600000,1307.2800000,1297.7400000,1303.4900000,1031094203
