<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,10,20200106,14:20:00,1554.6300000,1554.7700000,1553.6600000,1554.4300000,6364891
RI.RTSI,10,20200106,14:30:00,1554.4800000,1556.2300000,1554.0700000,1555.7500000,5229930
RI.RTSI,10,20200106,14:40:00,1555.7500000,1556.5000000,1555.6300000,1556.1300000,3866181
RI.RTSI,10,20200106,14:50:00,1556.1300000,1556.8000000,1555.8300000,1556.0100000,5529113
RI.RTSI,10,20200106,15:00:00,1556.0400000,1557.7700000,1555.9500000,1557.6400000,5428259
RI.RTSI,10,20200106,15:10:00,1557.6400000,1557.7200000,1556.2700000,1556.3300000,13445758
RI.RTSI,10,20200106,15:20:00,1556.3100000,1556.5900000,1555.3400000,1555.8800000,7288282
RI.RTSI,10,20200106,15:30:00,1555.7900000,1557.0400000,1555.2700000,1556.8200000,8655636
RI.RTSI,10,20200106,15:40:00,1556.8400000,1557.4300000,1556.2200000,1557.0500000,7248720
RI.RTSI,10,20200106,15:50:00,1557.0100000,1558.0100000,1556.6200000,1556.7000000,8325932
RI.RTSI,10,20200106,16:00:00,1556.7100000,1557.1600000,1556.2500000,1556.8000000,10311838
RI.RTSI,10,20200106,16:10:00,1556.8100000,1557.1300000,1555.7500000,1556.3100000,11259928
RI.RTSI,10,20200106,16:20:00,1556.3100000,1556.3700000,1554.4600000,1555.7200000,10074496
RI.RTSI,10,20200106,16:30:00,1555.6800000,1556.1900000,1555.0100000,1556.0200000,4999218
RI.RTSI,10,20200106,16:40:00,1556.0600000,1556.8300000,1555.8300000,1556.7700000,6185534
RI.RTSI,10,20200106,16:50:00,1556.8700000,1557.6300000,1556.6000000,1556.7900000,5580115
RI.RTSI,10,20200106,17:00:00,1556.7900000,1557.8800000,1556.7600000,1557.6100000,11587857
RI.RTSI,10,20200106,17:10:00,1557.6300000,1557.7300000,1557.0900000,1557.4100000,9897841
RI.RTSI,10,20200106,17:20:00,1557.4200000,1557.5000000,1556.1500000,1556.7400000,8778776
RI.RTSI,10,20200106,17:30:00,1556.7700000,1557.3600000,1556.3700000,1556.6300000,5908959
RI.RTSI,10,20200106,17:40:00,1556.7300000,1558.0500000,1556.4100000,1556.7900000,8883719
RI.RTSI,10,20200106,17:50:00,1556.8000000,1558.4600000,1556.6300000,1557.3800000,12411867
RI.RTSI,10,20200106,18:00:00,1557.4200000,1558.5000000,1557.3800000,1557.9800000,10326632
RI.RTSI,10,20200106,18:10:00,1557.9200000,1560.5900000,1557.7900000,1560.5300000,13337498
RI.RTSI,10,20200106,18:20:00,1560.5400000,1561.4000000,1560.3800000,1561.4000000,9523377
RI.RTSI,10,20200106,18:30:00,1561.4200000,1564.4100000,1561.3500000,1564.3500000,14588795
RI.RTSI,10,20200106,18:40:00,1564.3400000,1565.0000000,1563.6300000,1564.7800000,15198204
RI.RTSI,10,20200106,18:50:00,1564.7800000,1564.7800000,1564.7800000,1564.7800000,0
RI.RTSI,10,20200106,19:00:00,1568.3500000,1568.3500000,1568.3500000,1568.3500000,68629817
RI.RTSI,10,20200108,10:10:00,1567.7200000,1568.5000000,1563.1800000,1565.5700000,34907475
RI.RTSI,10,20200108,10:20:00,1565.5800000,1573.8800000,1565.4700000,1572.0600000,32397143
RI.RTSI,10,20200108,10:30:00,1572.0500000,1572.9900000,1571.0400000,1572.1700000,15241501
RI.RTSI,10,20200108,10:40:00,1572.1400000,1575.2900000,1572.0400000,1574.9000000,25565412
RI.RTSI,10,20200108,10:50:00,1574.7900000,1576.0400000,1573.7600000,1574.6700000,16004908
RI.RTSI,10,20200108,11:00:00,1574.6200000,1575.1100000,1573.8900000,1575.1100000,12868881
RI.RTSI,10,20200108,11:10:00,1575.1300000,1578.6700000,1574.9200000,1578.1600000,43000782
RI.RTSI,10,20200108,11:20:00,1578.2200000,1578.4600000,1577.1300000,1577.6600000,20159564
RI.RTSI,10,20200108,11:30:00,1577.6700000,1577.7400000,1575.5000000,1575.7200000,17571136
RI.RTSI,10,20200108,11:40:00,1575.7400000,1576.5900000,1574.8500000,1574.9200000,13656388
RI.RTSI,10,20200108,11:50:00,1574.9100000,1575.1000000,1573.4200000,1573.4500000,14421419
RI.RTSI,10,20200108,12:00:00,1573.4700000,1573.5800000,1572.0600000,1572.6900000,16290168
RI.RTSI,10,20200108,12:10:00,1572.6900000,1574.8000000,1572.2500000,1574.0200000,17707514
RI.RTSI,10,20200108,12:20:00,1574.0200000,1575.9900000,1573.7400000,1575.1500000,18009995
RI.RTSI,10,20200108,12:30:00,1575.0700000,1576.1100000,1574.7700000,1575.7400000,10396460
RI.RTSI,10,20200108,12:40:00,1575.7500000,1576.0500000,1575.3000000,1575.9100000,8448231
RI.RTSI,10,20200108,12:50:00,1575.9100000,1576.6400000,1575.5700000,1576.1000000,12064694
RI.RTSI,10,20200108,13:00:00,1576.0700000,1577.5700000,1575.5600000,1576.7600000,14399940
RI.RTSI,10,20200108,13:10:00,1576.6100000,1576.9400000,1575.4700000,1575.7800000,11153832
RI.RTSI,10,20200108,13:20:00,1575.8000000,1575.9000000,1574.8200000,1575.5900000,11841055
RI.RTSI,10,20200108,13:30:00,1575.6300000,1575.7200000,1573.8600000,1574.2300000,8758156
RI.RTSI,10,20200108,13:40:00,1574.2800000,1575.1400000,1574.2800000,1575.0400000,7508509
RI.RTSI,10,20200108,13:50:00,1575.0200000,1577.5200000,1574.9200000,1577.4500000,12493106
RI.RTSI,10,20200108,14:00:00,1577.4300000,1578.0700000,1576.8600000,1577.7200000,8782596
RI.RTSI,10,20200108,14:10:00,1577.7100000,1578.8500000,1577.6500000,1578.0800000,18382427
RI.RTSI,10,20200108,14:20:00,1578.0800000,1579.1300000,1577.5800000,1579.0600000,8662208
RI.RTSI,10,20200108,14:30:00,1579.0500000,1580.7700000,1578.8900000,1580.5200000,11943961
RI.RTSI,10,20200108,14:40:00,1580.5300000,1580.5700000,1579.5900000,1579.8300000,16164692
RI.RTSI,10,20200108,14:50:00,1579.8100000,1580.0800000,1579.3600000,1579.6400000,7272869
RI.RTSI,10,20200108,15:00:00,1579.6400000,1580.2600000,1578.4200000,1578.5600000,11427141
RI.RTSI,10,20200108,15:10:00,1578.5500000,1579.3900000,1578.0900000,1579.3600000,6536973
RI.RTSI,10,20200108,15:20:00,1579.3500000,1580.5900000,1578.8000000,1580.4400000,7103280
RI.RTSI,10,20200108,15:30:00,1580.4500000,1581.2800000,1580.3600000,1580.6700000,6186475
RI.RTSI,10,20200108,15:40:00,1580.6500000,1582.5700000,1580.4700000,1582.5500000,9127023
RI.RTSI,10,20200108,15:50:00,1582.6200000,1584.2900000,1582.5200000,1583.3600000,15353466
RI.RTSI,10,20200108,16:00:00,1583.3500000,1584.1200000,1583.2400000,1583.6000000,10885110
RI.RTSI,10,20200108,16:10:00,1583.6200000,1583.8900000,1583.2500000,1583.7400000,14278109
RI.RTSI,10,20200108,16:20:00,1583.7300000,1584.5200000,1583.1200000,1583.5300000,10193365
RI.RTSI,10,20200108,16:30:00,1583.5300000,1585.4600000,1583.0800000,1585.4000000,13323627
RI.RTSI,10,20200108,16:40:00,1585.4600000,1586.9000000,1585.4600000,1586.4100000,12460349
RI.RTSI,10,20200108,16:50:00,1586.4100000,1586.6500000,1585.4200000,1585.6600000,17725884
RI.RTSI,10,20200108,17:00:00,1585.6200000,1586.7500000,1585.2600000,1586.7300000,11581200
RI.RTSI,10,20200108,17:10:00,1586.7400000,1588.3200000,1586.3800000,1588.0400000,16410628
RI.RTSI,10,20200108,17:20:00,1588.0200000,1588.5000000,1587.5900000,1587.5900000,11874943
RI.RTSI,10,20200108,17:30:00,1587.6000000,1588.4900000,1586.7300000,1587.1300000,17486299
RI.RTSI,10,20200108,17:40:00,1587.0600000,1588.3100000,1585.7400000,1586.0700000,18659224
RI.RTSI,10,20200108,17:50:00,1586.0800000,1587.2800000,1585.9400000,1587.2500000,15200161
RI.RTSI,10,20200108,18:00:00,1587.2500000,1588.7100000,1586.8700000,1588.4100000,17993683
RI.RTSI,10,20200108,18:10:00,1588.4400000,1588.8600000,1587.8400000,1588.3200000,15193683
RI.RTSI,10,20200108,18:20:00,1588.3300000,1589.5300000,1588.0600000,1588.5600000,19897524
RI.RTSI,10,20200108,18:30:00,1588.4500000,1590.2100000,1588.4200000,1589.8800000,22048846
RI.RTSI,10,20200108,18:40:00,1589.9100000,1590.0500000,1586.9900000,1587.8600000,43188566
RI.RTSI,10,20200108,18:50:00,1587.8600000,1587.8600000,1587.8600000,1587.8600000,3943
RI.RTSI,10,20200108,19:00:00,1589.0800000,1589.0800000,1589.0800000,1589.0800000,49535868
RI.RTSI,10,20200109,10:10:00,1597.2400000,1597.2400000,1590.7700000,1594.1200000,41106902
RI.RTSI,10,20200109,10:20:00,1594.0600000,1601.5200000,1593.9000000,1600.3000000,30374095
RI.RTSI,10,20200109,10:30:00,1600.2400000,1602.4800000,1600.2400000,1601.8900000,19931780
RI.RTSI,10,20200109,10:40:00,1602.0200000,1602.1500000,1599.9900000,1600.3600000,29348712
RI.RTSI,10,20200109,10:50:00,1600.0400000,1600.1600000,1596.6700000,1598.7000000,25250016
RI.RTSI,10,20200109,11:00:00,1598.5900000,1600.6600000,1598.2900000,1600.6100000,14783546
RI.RTSI,10,20200109,11:10:00,1600.6300000,1600.6300000,1594.3200000,1594.4900000,38437979
RI.RTSI,10,20200109,11:20:00,1594.5000000,1595.0600000,1593.8100000,1594.7300000,26065567
RI.RTSI,10,20200109,11:30:00,1594.5300000,1597.8600000,1594.5300000,1597.6500000,14646474
RI.RTSI,10,20200109,11:40:00,1597.6500000,1599.8200000,1596.5900000,1599.7300000,19390759
RI.RTSI,10,20200109,11:50:00,1599.9500000,1600.2600000,1598.5600000,1598.6900000,14174923
RI.RTSI,10,20200109,12:00:00,1598.6700000,1600.0000000,1598.3000000,1598.8100000,12859529
RI.RTSI,10,20200109,12:10:00,1598.8000000,1599.4200000,1597.4900000,1597.9500000,12338230
RI.RTSI,10,20200109,12:20:00,1597.9300000,1598.8800000,1597.3600000,1597.7600000,13966988
RI.RTSI,10,20200109,12:30:00,1597.7600000,1598.0800000,1595.7200000,1595.7600000,25142356
RI.RTSI,10,20200109,12:40:00,1595.7500000,1597.2400000,1594.5100000,1596.4600000,19370633
RI.RTSI,10,20200109,12:50:00,1596.5500000,1598.2800000,1596.2200000,1598.1200000,14069014
RI.RTSI,10,20200109,13:00:00,1598.1100000,1600.2100000,1598.1100000,1600.1300000,14379428
RI.RTSI,10,20200109,13:10:00,1600.1300000,1600.5500000,1599.3300000,1600.0800000,15121150
RI.RTSI,10,20200109,13:20:00,1600.0800000,1601.2200000,1599.5900000,1600.9900000,13321543
RI.RTSI,10,20200109,13:30:00,1601.0600000,1601.1500000,1599.5700000,1599.9500000,7587072
RI.RTSI,10,20200109,13:40:00,1599.9500000,1600.4300000,1599.6200000,1600.3500000,7399919
RI.RTSI,10,20200109,13:50:00,1600.3600000,1600.6900000,1598.6600000,1598.7300000,8501865
RI.RTSI,10,20200109,14:00:00,1598.7000000,1598.7100000,1597.3700000,1598.2400000,8901770
RI.RTSI,10,20200109,14:10:00,1598.2200000,1599.8100000,1598.0400000,1599.4000000,8788670
RI.RTSI,10,20200109,14:20:00,1599.4700000,1599.8900000,1598.2400000,1598.5100000,6272303
RI.RTSI,10,20200109,14:30:00,1598.5100000,1600.3300000,1597.8900000,1599.9900000,9344326
RI.RTSI,10,20200109,14:40:00,1600.0000000,1602.3700000,1600.0000000,1602.2900000,13224879
RI.RTSI,10,20200109,14:50:00,1602.2400000,1602.4200000,1601.0200000,1601.4300000,11047430
RI.RTSI,10,20200109,15:00:00,1601.4400000,1603.2400000,1601.2500000,1602.9700000,17746612
RI.RTSI,10,20200109,15:10:00,1602.9700000,1604.6200000,1602.1400000,1604.3700000,11539574
RI.RTSI,10,20200109,15:20:00,1604.3400000,1606.5300000,1604.1500000,1605.4000000,21880468
RI.RTSI,10,20200109,15:30:00,1605.3900000,1607.2000000,1603.8300000,1604.9600000,20633088
RI.RTSI,10,20200109,15:40:00,1604.9900000,1607.2800000,1604.3200000,1607.0100000,29031558
RI.RTSI,10,20200109,15:50:00,1606.9800000,1607.0500000,1604.7500000,1605.2900000,20998659
RI.RTSI,10,20200109,16:00:00,1605.2600000,1606.0100000,1604.5100000,1605.6200000,12912711
RI.RTSI,10,20200109,16:10:00,1605.6200000,1605.6500000,1604.4600000,1604.4600000,12268621
RI.RTSI,10,20200109,16:20:00,1604.4600000,1604.5600000,1603.1000000,1603.3100000,11117983
RI.RTSI,10,20200109,16:30:00,1603.3100000,1604.3700000,1602.9800000,1604.2900000,12449062
RI.RTSI,10,20200109,16:40:00,1604.2900000,1606.0600000,1604.2200000,1605.9100000,15151384
RI.RTSI,10,20200109,16:50:00,1606.0200000,1606.7100000,1605.3200000,1606.6000000,11072956
RI.RTSI,10,20200109,17:00:00,1606.5900000,1607.0400000,1604.4200000,1604.4200000,13016699
RI.RTSI,10,20200109,17:10:00,1604.5400000,1604.5400000,1602.9600000,1603.4200000,13456395
RI.RTSI,10,20200109,17:20:00,1603.4000000,1604.2200000,1601.8700000,1602.6200000,16722305
RI.RTSI,10,20200109,17:30:00,1602.5800000,1604.3300000,1602.3300000,1604.2400000,13542746
RI.RTSI,10,20200109,17:40:00,1604.2500000,1604.3800000,1601.7800000,1602.3300000,25263370
RI.RTSI,10,20200109,17:50:00,1602.3400000,1603.9000000,1601.9000000,1602.6900000,25600618
RI.RTSI,10,20200109,18:00:00,1602.7000000,1604.6000000,1602.6900000,1603.5300000,22865765
RI.RTSI,10,20200109,18:10:00,1603.5600000,1603.8300000,1600.8700000,1601.0900000,22904616
RI.RTSI,10,20200109,18:20:00,1601.0600000,1601.6300000,1600.5500000,1600.8400000,17968567
RI.RTSI,10,20200109,18:30:00,1600.8600000,1601.9700000,1599.9500000,1601.6100000,22855594
RI.RTSI,10,20200109,18:40:00,1601.6700000,1603.3900000,1601.6000000,1603.2600000,30177206
RI.RTSI,10,20200109,18:50:00,1603.2600000,1603.2600000,1603.2600000,1603.2600000,0
RI.RTSI,10,20200109,19:00:00,1601.7400000,1601.7400000,1601.7400000,1601.7400000,40793502
RI.RTSI,10,20200110,10:10:00,1602.4000000,1604.1800000,1597.2900000,1597.9700000,34963175
RI.RTSI,10,20200110,10:20:00,1598.0200000,1602.0600000,1597.5000000,1601.3900000,19255491
RI.RTSI,10,20200110,10:30:00,1601.4100000,1602.1900000,1599.8700000,1601.3000000,14671315
RI.RTSI,10,20200110,10:40:00,1600.9700000,1601.7800000,1597.2500000,1597.7500000,16765091
RI.RTSI,10,20200110,10:50:00,1597.7500000,1597.8400000,1594.0100000,1595.7300000,15190169
RI.RTSI,10,20200110,11:00:00,1595.7500000,1596.2400000,1595.1200000,1596.1500000,11450223
RI.RTSI,10,20200110,11:10:00,1596.1600000,1600.9500000,1595.1400000,1600.6900000,22610607
RI.RTSI,10,20200110,11:20:00,1600.7600000,1601.7000000,1599.4700000,1601.5600000,16219921
RI.RTSI,10,20200110,11:30:00,1601.5600000,1601.5600000,1599.0700000,1600.8400000,16701614
RI.RTSI,10,20200110,11:40:00,1600.8300000,1603.8100000,1600.5900000,1603.6300000,17451252
RI.RTSI,10,20200110,11:50:00,1603.6900000,1605.2200000,1602.8800000,1604.5300000,18352250
RI.RTSI,10,20200110,12:00:00,1604.5300000,1605.8700000,1604.2500000,1605.6400000,18322941
RI.RTSI,10,20200110,12:10:00,1605.6200000,1606.0800000,1604.6000000,1605.6300000,12722726
RI.RTSI,10,20200110,12:20:00,1605.6200000,1607.5300000,1605.5100000,1607.3000000,17458278
RI.RTSI,10,20200110,12:30:00,1607.3300000,1607.8700000,1606.4000000,1607.5300000,17634742
RI.RTSI,10,20200110,12:40:00,1607.4900000,1607.7000000,1606.6500000,1606.9000000,9030835
RI.RTSI,10,20200110,12:50:00,1606.9000000,1608.7100000,1606.8600000,1608.2700000,9543847
RI.RTSI,10,20200110,13:00:00,1608.2600000,1608.4000000,1606.2400000,1606.6600000,7909230
RI.RTSI,10,20200110,13:10:00,1606.6500000,1606.8100000,1605.9700000,1606.5700000,6561693
RI.RTSI,10,20200110,13:20:00,1606.5600000,1607.1500000,1606.1800000,1606.5300000,7388231
RI.RTSI,10,20200110,13:30:00,1606.5400000,1607.5600000,1606.0100000,1607.5000000,10988132
RI.RTSI,10,20200110,13:40:00,1607.4900000,1607.8700000,1607.1500000,1607.6700000,9436463
RI.RTSI,10,20200110,13:50:00,1607.6500000,1607.6900000,1605.2500000,1605.3500000,12887108
RI.RTSI,10,20200110,14:00:00,1605.3900000,1605.9200000,1604.3700000,1605.7900000,10282959
RI.RTSI,10,20200110,14:10:00,1605.7800000,1606.9200000,1605.6200000,1606.4400000,9216448
RI.RTSI,10,20200110,14:20:00,1606.4300000,1606.6800000,1604.9100000,1604.9700000,8607507
RI.RTSI,10,20200110,14:30:00,1605.0000000,1605.5600000,1604.2800000,1605.4200000,11793853
RI.RTSI,10,20200110,14:40:00,1605.4300000,1606.8500000,1605.3200000,1606.6200000,12160490
RI.RTSI,10,20200110,14:50:00,1606.6200000,1607.7100000,1606.4000000,1607.2600000,9211382
RI.RTSI,10,20200110,15:00:00,1607.3500000,1607.4500000,1606.3700000,1606.5000000,6666326
RI.RTSI,10,20200110,15:10:00,1606.5200000,1606.6600000,1605.6000000,1606.3000000,8543850
RI.RTSI,10,20200110,15:20:00,1606.3000000,1606.4600000,1605.6800000,1605.8000000,8871791
RI.RTSI,10,20200110,15:30:00,1605.8200000,1607.0500000,1605.4200000,1606.9100000,13512355
RI.RTSI,10,20200110,15:40:00,1606.9200000,1607.4300000,1606.5100000,1606.8700000,12737739
RI.RTSI,10,20200110,15:50:00,1606.9000000,1606.9100000,1605.7600000,1605.8300000,8650771
RI.RTSI,10,20200110,16:00:00,1605.8300000,1606.2600000,1605.1500000,1605.7800000,9553833
RI.RTSI,10,20200110,16:10:00,1605.7900000,1605.8300000,1602.8900000,1603.3500000,16818216
RI.RTSI,10,20200110,16:20:00,1603.3900000,1603.7300000,1601.2900000,1601.9600000,11175590
RI.RTSI,10,20200110,16:30:00,1601.9800000,1603.2100000,1601.1800000,1602.7600000,10371613
RI.RTSI,10,20200110,16:40:00,1602.7600000,1606.6100000,1602.5900000,1606.5400000,12336147
RI.RTSI,10,20200110,16:50:00,1606.5400000,1606.5400000,1603.5200000,1605.7200000,14887531
RI.RTSI,10,20200110,17:00:00,1605.7400000,1605.8800000,1604.2900000,1604.4500000,9183507
RI.RTSI,10,20200110,17:10:00,1604.4400000,1605.0900000,1603.9000000,1604.5700000,11023029
RI.RTSI,10,20200110,17:20:00,1604.5800000,1605.1600000,1603.6700000,1603.7400000,11083232
RI.RTSI,10,20200110,17:30:00,1603.7300000,1607.8700000,1603.6400000,1607.7500000,12109328
RI.RTSI,10,20200110,17:40:00,1607.8000000,1607.8700000,1604.7000000,1604.7000000,16041627
RI.RTSI,10,20200110,17:50:00,1604.6600000,1605.9200000,1604.5900000,1605.9100000,13043322
RI.RTSI,10,20200110,18:00:00,1605.9100000,1607.4000000,1605.9100000,1607.4000000,13562620
RI.RTSI,10,20200110,18:10:00,1607.3800000,1611.6300000,1607.2800000,1610.3800000,22215073
RI.RTSI,10,20200110,18:20:00,1610.3900000,1610.9300000,1609.2700000,1610.7500000,14578101
RI.RTSI,10,20200110,18:30:00,1610.7500000,1613.0100000,1610.7400000,1613.0100000,20137027
