<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,D,20140602,00:00:00,1297.6100000,1330.1300000,1297.6100000,1322.5200000,0
RI.RTSI,D,20140603,00:00:00,1318.0500000,1324.0300000,1303.1000000,1324.0300000,0
RI.RTSI,D,20140604,00:00:00,1321.1000000,1327.8400000,1311.3100000,1324.8700000,0
RI.RTSI,D,20140605,00:00:00,1326.2800000,1340.7200000,1325.8600000,1333.8600000,0
RI.RTSI,D,20140606,00:00:00,1337.2600000,1359.5000000,1324.0600000,1359.1000000,0
RI.RTSI,D,20140609,00:00:00,1359.1000000,1375.0800000,1359.1000000,1361.6500000,0
RI.RTSI,D,20140610,00:00:00,1363.3100000,1368.8400000,1351.6800000,1368.8400000,0
RI.RTSI,D,20140611,00:00:00,1367.2500000,1374.9400000,1363.6000000,1374.9400000,0
RI.RTSI,D,20140616,00:00:00,1356.7500000,1365.7600000,1335.5000000,1357.8000000,0
RI.RTSI,D,20140617,00:00:00,1357.6700000,1359.5600000,1338.7600000,1343.5000000,0
RI.RTSI,D,20140618,00:00:00,1344.8200000,1367.2600000,1342.8800000,1362.9900000,0
RI.RTSI,D,20140619,00:00:00,1372.9800000,1388.4700000,1370.5300000,1371.5500000,0
RI.RTSI,D,20140620,00:00:00,1368.1300000,1370.8400000,1355.4300000,1358.7300000,0
RI.RTSI,D,20140623,00:00:00,1361.2800000,1377.7300000,1357.4600000,1369.1000000,0
RI.RTSI,D,20140624,00:00:00,1373.5700000,1421.0700000,1373.5700000,1421.0700000,0
RI.RTSI,D,20140625,00:00:00,1412.7600000,1412.7600000,1380.9100000,1383.0200000,0
RI.RTSI,D,20140626,00:00:00,1385.3100000,1390.6500000,1369.1100000,1377.4100000,0
RI.RTSI,D,20140627,00:00:00,1378.9600000,1387.6400000,1372.2900000,1379.7500000,0
RI.RTSI,D,20140630,00:00:00,1374.8700000,1375.6800000,1354.2800000,1366.0800000,0
RI.RTSI,D,20140701,00:00:00,1359.5700000,1363.3500000,1344.9100000,1362.1000000,0
RI.RTSI,D,20140702,00:00:00,1360.5600000,1390.4700000,1360.5600000,1390.4700000,0
RI.RTSI,D,20140703,00:00:00,1392.7400000,1401.3900000,1384.8500000,1390.7200000,0
RI.RTSI,D,20140704,00:00:00,1389.7300000,1391.8300000,1356.9500000,1360.4800000,0
RI.RTSI,D,20140707,00:00:00,1359.0000000,1389.4300000,1353.4000000,1385.2400000,0
RI.RTSI,D,20140708,00:00:00,1383.4000000,1408.7800000,1383.1900000,1393.5900000,0
RI.RTSI,D,20140709,00:00:00,1391.6600000,1404.3300000,1382.2000000,1403.7200000,0
RI.RTSI,D,20140710,00:00:00,1408.8900000,1417.4100000,1366.5800000,1383.7000000,0
RI.RTSI,D,20140711,00:00:00,1384.0900000,1389.6700000,1373.4900000,1383.1800000,0
RI.RTSI,D,20140714,00:00:00,1379.3400000,1380.2100000,1360.5300000,1361.8900000,0
RI.RTSI,D,20140715,00:00:00,1358.0500000,1366.1100000,1349.5400000,1352.1500000,0
RI.RTSI,D,20140716,00:00:00,1342.7800000,1358.8900000,1335.4100000,1350.5200000,0
RI.RTSI,D,20140717,00:00:00,1336.9300000,1336.9300000,1286.2400000,1299.0300000,0
RI.RTSI,D,20140718,00:00:00,1278.3900000,1280.1400000,1262.2700000,1276.2800000,0
RI.RTSI,D,20140721,00:00:00,1277.5100000,1277.5100000,1239.0800000,1239.1300000,0
RI.RTSI,D,20140722,00:00:00,1244.6400000,1276.6400000,1244.6400000,1266.8800000,0
RI.RTSI,D,20140723,00:00:00,1268.3100000,1285.5000000,1261.7300000,1272.0200000,0
RI.RTSI,D,20140724,00:00:00,1269.1100000,1270.3300000,1250.5800000,1266.7200000,0
RI.RTSI,D,20140725,00:00:00,1264.3500000,1264.3500000,1243.0400000,1246.2500000,0
RI.RTSI,D,20140728,00:00:00,1242.7100000,1242.7100000,1206.3400000,1208.8300000,0
RI.RTSI,D,20140729,00:00:00,1208.6600000,1219.1400000,1198.7600000,1207.2900000,0
RI.RTSI,D,20140730,00:00:00,1202.2200000,1240.5200000,1198.3700000,1222.4000000,0
RI.RTSI,D,20140731,00:00:00,1223.6000000,1244.2700000,1217.5800000,1219.3600000,0
RI.RTSI,D,20140801,00:00:00,1215.6300000,1216.6800000,1196.1500000,1212.7400000,0
RI.RTSI,D,20140804,00:00:00,1213.8000000,1224.7700000,1202.0100000,1212.2100000,0
RI.RTSI,D,20140805,00:00:00,1213.2800000,1217.5700000,1189.4300000,1191.3700000,0
RI.RTSI,D,20140806,00:00:00,1189.7200000,1189.7200000,1159.1200000,1160.8600000,0
RI.RTSI,D,20140807,00:00:00,1158.0600000,1162.4800000,1134.0400000,1157.9700000,0
RI.RTSI,D,20140808,00:00:00,1156.9500000,1182.6700000,1147.0400000,1170.6000000,0
RI.RTSI,D,20140811,00:00:00,1181.7000000,1208.6700000,1181.7000000,1203.6700000,0
RI.RTSI,D,20140812,00:00:00,1203.8200000,1209.7700000,1192.1900000,1198.7200000,0
RI.RTSI,D,20140813,00:00:00,1198.5800000,1225.0600000,1194.7200000,1220.8000000,0
RI.RTSI,D,20140814,00:00:00,1221.2300000,1238.8500000,1216.2900000,1231.9400000,0
RI.RTSI,D,20140815,00:00:00,1231.4200000,1249.7700000,1223.6400000,1232.3400000,0
RI.RTSI,D,20140818,00:00:00,1233.5400000,1249.1100000,1232.8900000,1243.5600000,0
RI.RTSI,D,20140819,00:00:00,1244.8300000,1256.8000000,1244.8300000,1251.6900000,0
RI.RTSI,D,20140820,00:00:00,1251.2300000,1257.4100000,1244.9900000,1257.4100000,0
RI.RTSI,D,20140821,00:00:00,1256.7600000,1275.6000000,1253.9300000,1275.6000000,0
RI.RTSI,D,20140822,00:00:00,1275.7300000,1280.0800000,1246.4500000,1260.0700000,0
RI.RTSI,D,20140825,00:00:00,1260.4900000,1270.1600000,1259.7700000,1267.4200000,0
RI.RTSI,D,20140826,00:00:00,1267.8700000,1273.6400000,1257.1400000,1259.4700000,0
RI.RTSI,D,20140827,00:00:00,1262.8800000,1271.9600000,1259.1900000,1260.7200000,0
RI.RTSI,D,20140828,00:00:00,1259.7500000,1260.4100000,1211.0000000,1219.4900000,0
RI.RTSI,D,20140829,00:00:00,1218.1500000,1219.3200000,1190.2300000,1190.2300000,0
RI.RTSI,D,20140901,00:00:00,1192.8200000,1197.8100000,1173.2900000,1177.6600000,0
RI.RTSI,D,20140902,00:00:00,1177.9300000,1182.4400000,1167.1500000,1177.9300000,0
RI.RTSI,D,20140903,00:00:00,1179.4500000,1244.1700000,1179.3300000,1239.2300000,0
RI.RTSI,D,20140904,00:00:00,1241.0100000,1247.9100000,1226.9000000,1241.5100000,0
RI.RTSI,D,20140905,00:00:00,1237.3300000,1270.5300000,1232.9100000,1257.2600000,0
RI.RTSI,D,20140908,00:00:00,1254.7400000,1255.9100000,1239.5700000,1245.5300000,0
RI.RTSI,D,20140909,00:00:00,1246.5100000,1257.1300000,1243.7700000,1246.6400000,0
RI.RTSI,D,20140910,00:00:00,1243.6400000,1246.4800000,1235.1600000,1239.0900000,0
RI.RTSI,D,20140911,00:00:00,1242.7000000,1247.9400000,1215.1200000,1217.8800000,0
RI.RTSI,D,20140912,00:00:00,1217.7100000,1225.6300000,1203.7900000,1213.2700000,0
RI.RTSI,D,20140915,00:00:00,1212.3500000,1215.8500000,1188.0900000,1194.7300000,0
RI.RTSI,D,20140916,00:00:00,1195.3200000,1207.1500000,1180.1300000,1202.0000000,0
RI.RTSI,D,20140917,00:00:00,1199.6500000,1205.9600000,1181.2800000,1190.1000000,0
RI.RTSI,D,20140918,00:00:00,1189.8300000,1197.1700000,1184.0300000,1187.2400000,0
RI.RTSI,D,20140919,00:00:00,1188.6400000,1191.9500000,1165.5900000,1170.2500000,0
RI.RTSI,D,20140922,00:00:00,1168.3700000,1172.1600000,1151.1600000,1151.1600000,0
RI.RTSI,D,20140923,00:00:00,1152.7800000,1169.8100000,1152.7800000,1167.2500000,0
RI.RTSI,D,20140924,00:00:00,1168.0300000,1191.6000000,1168.0300000,1189.2300000,0
RI.RTSI,D,20140925,00:00:00,1191.4500000,1196.0500000,1175.1700000,1175.5900000,0
RI.RTSI,D,20140926,00:00:00,1171.8300000,1171.8300000,1149.9500000,1156.1500000,0
RI.RTSI,D,20140929,00:00:00,1159.0600000,1162.7700000,1124.6900000,1126.2100000,0
RI.RTSI,D,20140930,00:00:00,1127.9500000,1140.7400000,1121.2800000,1123.7200000,0
RI.RTSI,D,20141001,00:00:00,1122.3900000,1135.8200000,1113.4200000,1113.4200000,0
RI.RTSI,D,20141002,00:00:00,1111.6200000,1117.7400000,1092.8400000,1095.1100000,0
RI.RTSI,D,20141003,00:00:00,1093.2300000,1104.2200000,1088.4800000,1092.1200000,0
RI.RTSI,D,20141006,00:00:00,1096.3000000,1124.5100000,1096.3000000,1120.2000000,0
RI.RTSI,D,20141007,00:00:00,1120.4300000,1127.7800000,1106.0700000,1106.8000000,0
RI.RTSI,D,20141008,00:00:00,1102.6300000,1102.6300000,1082.5900000,1082.5900000,0
RI.RTSI,D,20141009,00:00:00,1092.1500000,1111.6000000,1084.3500000,1088.8000000,0
RI.RTSI,D,20141010,00:00:00,1081.4400000,1081.4400000,1060.2900000,1064.2900000,0
RI.RTSI,D,20141013,00:00:00,1061.4500000,1086.3300000,1060.1900000,1076.5800000,0
RI.RTSI,D,20141014,00:00:00,1077.4800000,1088.9200000,1071.9900000,1075.4500000,0
RI.RTSI,D,20141015,00:00:00,1072.8700000,1076.0300000,1057.3300000,1067.0500000,0
RI.RTSI,D,20141016,00:00:00,1068.0900000,1077.2900000,1037.4400000,1045.2300000,0
RI.RTSI,D,20141017,00:00:00,1051.9800000,1076.0500000,1048.9500000,1072.9400000,0
RI.RTSI,D,20141020,00:00:00,1075.3600000,1079.7800000,1050.8500000,1056.7100000,0
RI.RTSI,D,20141021,00:00:00,1054.4700000,1068.8000000,1044.4100000,1063.8600000,0
RI.RTSI,D,20141022,00:00:00,1066.2300000,1072.2100000,1047.1900000,1047.4700000,0
RI.RTSI,D,20141023,00:00:00,1045.3000000,1045.3000000,1025.2200000,1035.9100000,0
RI.RTSI,D,20141024,00:00:00,1035.3200000,1038.3400000,1023.7800000,1036.6800000,0
RI.RTSI,D,20141027,00:00:00,1041.1500000,1054.8100000,1030.8100000,1039.5000000,0
RI.RTSI,D,20141028,00:00:00,1039.7600000,1055.6900000,1035.6900000,1049.5800000,0
RI.RTSI,D,20141029,00:00:00,1052.1900000,1059.6200000,1040.9900000,1059.6200000,0
RI.RTSI,D,20141030,00:00:00,1056.8300000,1098.6800000,1040.9500000,1098.6800000,0
RI.RTSI,D,20141031,00:00:00,1103.9300000,1112.7100000,1078.4700000,1091.4400000,0
RI.RTSI,D,20141103,00:00:00,1085.2900000,1086.9000000,1073.3000000,1078.3300000,0
RI.RTSI,D,20141105,00:00:00,1071.9500000,1071.9500000,1035.8600000,1054.4500000,0
RI.RTSI,D,20141106,00:00:00,1050.7400000,1054.2800000,1007.6400000,1017.2800000,0
RI.RTSI,D,20141107,00:00:00,1011.9400000,1028.2000000,978.6200000,1007.6800000,0
RI.RTSI,D,20141110,00:00:00,1011.4500000,1054.4000000,1011.4500000,1045.5100000,0
RI.RTSI,D,20141111,00:00:00,1042.0500000,1047.6500000,1022.6100000,1028.9500000,0
RI.RTSI,D,20141112,00:00:00,1030.9700000,1045.2100000,1024.2700000,1045.0900000,0
RI.RTSI,D,20141113,00:00:00,1042.1300000,1045.0000000,1011.5800000,1012.1600000,0
RI.RTSI,D,20141114,00:00:00,1008.3000000,1008.3000000,983.1900000,1002.9600000,0
RI.RTSI,D,20141117,00:00:00,1001.0100000,1007.7300000,996.9000000,1004.1300000,0
RI.RTSI,D,20141118,00:00:00,1007.0000000,1027.9800000,1003.9700000,1020.7700000,0
RI.RTSI,D,20141119,00:00:00,1020.3600000,1025.0500000,1014.6100000,1021.1700000,0
RI.RTSI,D,20141120,00:00:00,1021.2000000,1041.2000000,1021.0500000,1040.3600000,0
RI.RTSI,D,20141121,00:00:00,1043.3000000,1063.0300000,1041.1900000,1058.8000000,0
RI.RTSI,D,20141124,00:00:00,1060.0000000,1085.1600000,1058.5900000,1076.1600000,0
RI.RTSI,D,20141125,00:00:00,1073.9500000,1074.2400000,1051.2900000,1054.3800000,0
RI.RTSI,D,20141126,00:00:00,1045.4900000,1045.4900000,1022.3100000,1027.6100000,0
RI.RTSI,D,20141127,00:00:00,1024.8200000,1038.7900000,1000.3200000,1006.4300000,0
RI.RTSI,D,20141128,00:00:00,997.1700000,997.1700000,965.7200000,974.2700000,0
RI.RTSI,D,20141201,00:00:00,963.6100000,967.0800000,925.9000000,958.3300000,0
RI.RTSI,D,20141202,00:00:00,964.2600000,981.9900000,923.4900000,925.4300000,0
RI.RTSI,D,20141203,00:00:00,925.8200000,953.8200000,914.0800000,948.5800000,0
RI.RTSI,D,20141204,00:00:00,948.8800000,969.0300000,918.6500000,918.6500000,0
RI.RTSI,D,20141205,00:00:00,917.8700000,939.9700000,893.3300000,908.7500000,0
RI.RTSI,D,20141208,00:00:00,912.5200000,922.5800000,870.2000000,870.3700000,0
RI.RTSI,D,20141209,00:00:00,867.8200000,867.8200000,846.8300000,857.5100000,0
RI.RTSI,D,20141210,00:00:00,861.7200000,879.5000000,852.7800000,855.0500000,0
RI.RTSI,D,20141211,00:00:00,855.5300000,860.5000000,817.4200000,824.0100000,0
RI.RTSI,D,20141212,00:00:00,814.1600000,817.4600000,784.5300000,799.1800000,0
RI.RTSI,D,20141215,00:00:00,792.2000000,802.0300000,718.3200000,718.3200000,0
RI.RTSI,D,20141216,00:00:00,710.2900000,752.3200000,578.2100000,629.1500000,0
RI.RTSI,D,20141217,00:00:00,667.0900000,744.4900000,623.8800000,718.2600000,0
RI.RTSI,D,20141218,00:00:00,739.4500000,786.0100000,732.7800000,764.9300000,0
RI.RTSI,D,20141219,00:00:00,753.5100000,768.0600000,739.1100000,768.0600000,0
RI.RTSI,D,20141222,00:00:00,779.2100000,847.7400000,779.2100000,811.0300000,0
RI.RTSI,D,20141223,00:00:00,811.8500000,849.8900000,782.2600000,794.9900000,0
RI.RTSI,D,20141224,00:00:00,800.4000000,817.8300000,792.7500000,814.9700000,0
RI.RTSI,D,20141225,00:00:00,820.3800000,849.8200000,817.6000000,844.0900000,0
RI.RTSI,D,20141226,00:00:00,845.9600000,864.7100000,821.6100000,828.5700000,0
RI.RTSI,D,20141229,00:00:00,827.4800000,827.4800000,782.2700000,795.0900000,0
RI.RTSI,D,20141230,00:00:00,774.4300000,795.8400000,756.9600000,790.7100000,0
RI.RTSI,D,20150105,00:00:00,785.8000000,789.0900000,744.2300000,761.3000000,0
RI.RTSI,D,20150106,00:00:00,755.0300000,755.0300000,723.2100000,746.4800000,0
RI.RTSI,D,20150108,00:00:00,746.0900000,822.3200000,744.7700000,812.0200000,0
RI.RTSI,D,20150109,00:00:00,810.0700000,820.1500000,765.9400000,782.6200000,0
RI.RTSI,D,20150112,00:00:00,776.4500000,778.9700000,748.9200000,756.6300000,0
RI.RTSI,D,20150113,00:00:00,755.2300000,758.1500000,724.6400000,737.8800000,0
RI.RTSI,D,20150114,00:00:00,738.1500000,744.3900000,723.9800000,743.0600000,0
RI.RTSI,D,20150115,00:00:00,756.4500000,776.2700000,751.9300000,762.3900000,0
RI.RTSI,D,20150116,00:00:00,754.7800000,770.6800000,747.8400000,769.8000000,0
RI.RTSI,D,20150119,00:00:00,769.3100000,797.9700000,763.6500000,766.5700000,0
RI.RTSI,D,20150120,00:00:00,765.4600000,773.1500000,750.8500000,756.2700000,0
RI.RTSI,D,20150121,00:00:00,760.9600000,784.1500000,752.8900000,782.1300000,0
RI.RTSI,D,20150122,00:00:00,782.6800000,821.3400000,778.5700000,817.1400000,0
RI.RTSI,D,20150123,00:00:00,821.4100000,845.6500000,817.0600000,820.9900000,0
RI.RTSI,D,20150126,00:00:00,815.9900000,815.9900000,777.2100000,781.3100000,0
RI.RTSI,D,20150127,00:00:00,756.3600000,785.2500000,743.3900000,783.5300000,0
RI.RTSI,D,20150128,00:00:00,790.5200000,803.5400000,762.8800000,765.3700000,0
RI.RTSI,D,20150129,00:00:00,762.8500000,769.3100000,747.4500000,747.4500000,0
RI.RTSI,D,20150130,00:00:00,751.7900000,764.5900000,720.3100000,737.3500000,0
RI.RTSI,D,20150202,00:00:00,754.8400000,760.0700000,725.1700000,745.8200000,0
RI.RTSI,D,20150203,00:00:00,752.7200000,787.8200000,752.7200000,786.6900000,0
RI.RTSI,D,20150204,00:00:00,797.8400000,809.9600000,766.1800000,770.6300000,0
RI.RTSI,D,20150205,00:00:00,765.1100000,807.6500000,753.3700000,804.5000000,0
RI.RTSI,D,20150206,00:00:00,805.3600000,832.6600000,804.3600000,826.4000000,0
RI.RTSI,D,20150209,00:00:00,827.1400000,882.9300000,825.0700000,840.4800000,0
RI.RTSI,D,20150210,00:00:00,836.5600000,854.6400000,821.0800000,825.8900000,0
RI.RTSI,D,20150211,00:00:00,845.0200000,854.5700000,832.0300000,832.3300000,0
RI.RTSI,D,20150212,00:00:00,853.0800000,884.4100000,821.7600000,861.9300000,0
RI.RTSI,D,20150213,00:00:00,876.9500000,914.2100000,876.9500000,914.0500000,0
RI.RTSI,D,20150216,00:00:00,912.7600000,924.0600000,895.5900000,897.3500000,0
RI.RTSI,D,20150217,00:00:00,897.4500000,933.4400000,891.3600000,894.6100000,0
RI.RTSI,D,20150218,00:00:00,906.3900000,937.0700000,906.3900000,929.3500000,0
