<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,30,20160112,18:30:00,702.9000000,703.3400000,696.5300000,697.2300000,26190297
RI.RTSI,30,20160112,19:00:00,697.2300000,699.2000000,695.3200000,695.3200000,16935447
RI.RTSI,30,20160113,10:30:00,694.9100000,699.9800000,694.3000000,699.5900000,2173924924
RI.RTSI,30,20160113,11:00:00,699.6000000,702.3000000,698.5000000,700.9900000,23207282
RI.RTSI,30,20160113,11:30:00,701.0100000,705.9800000,700.5000000,703.2100000,35300739
RI.RTSI,30,20160113,12:00:00,703.2100000,707.7600000,703.0900000,705.1600000,20940432
RI.RTSI,30,20160113,12:30:00,705.0700000,705.2500000,702.1200000,703.2700000,14511940
RI.RTSI,30,20160113,13:00:00,703.2700000,703.4900000,697.7200000,698.0700000,20498321
RI.RTSI,30,20160113,13:30:00,698.1000000,700.5800000,698.0700000,699.7300000,13446004
RI.RTSI,30,20160113,14:00:00,699.7300000,701.7800000,699.3700000,701.6500000,16010104
RI.RTSI,30,20160113,14:30:00,701.7000000,703.4300000,700.5000000,702.8600000,9893732
RI.RTSI,30,20160113,15:00:00,702.8600000,702.8800000,700.2700000,700.2700000,9014036
RI.RTSI,30,20160113,15:30:00,700.2600000,702.4300000,699.9200000,701.2900000,8671019
RI.RTSI,30,20160113,16:00:00,701.2900000,704.6700000,701.1200000,703.3300000,9102042
RI.RTSI,30,20160113,16:30:00,703.3300000,706.0600000,702.3000000,705.3900000,15142880
RI.RTSI,30,20160113,17:00:00,705.5900000,708.3300000,702.8400000,704.0100000,17877561
RI.RTSI,30,20160113,17:30:00,703.6700000,705.5500000,702.9300000,704.5900000,18807174
RI.RTSI,30,20160113,18:00:00,704.6000000,706.0600000,701.8000000,702.7500000,28581334
RI.RTSI,30,20160113,18:30:00,702.7600000,703.3400000,699.4200000,700.4600000,25689759
RI.RTSI,30,20160113,19:00:00,700.4600000,700.4600000,692.0000000,693.6500000,38381894
